0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00050 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.01602 0.00000 0.00000 0.00000 0.00000
0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00128 0.00365 0.00851 0.03251 0.03335 0.00000 0.03899 0.04431 0.04420 0.04975 0.05033 0.05213 0.05459 0.05605 0.05623 0.00000 0.05907 0.06059 0.05981 0.06140 0.06195
0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.01141 0.03646 0.00000 0.04871 0.05253 0.05780 0.06246 0.06513 0.06846 0.07292 0.07482 0.07629 0.07784 0.08116 0.08118 0.08408 0.08555 0.08673 0.08936 0.09053 0.09225
0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00117 0.00011 0.00131 0.00594 0.05056 0.05861 0.06394 0.07023 0.07429 0.08051 0.08522 0.08943 0.09301 0.09727 0.09795 0.10216 0.10566 0.10765 0.10954 0.11239 0.11425 0.11335 0.11654 0.11768 0.11854
0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00008 0.00000 0.00203 0.00029 0.00006 0.03525 0.05714 0.06742 0.07442 0.08490 0.09411 0.09683 0.10408 0.10877 0.11160 0.11684 0.12186 0.12235 0.12691 0.12772 0.13127 0.13460 0.13671 0.13923 0.14103 0.14338 0.14465 0.14823
0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00071 0.01039 0.04905 0.06524 0.07739 0.08720 0.09684 0.10759 0.11239 0.12112 0.12602 0.13015 0.13563 0.13829 0.14361 0.14542 0.15099 0.15482 0.15634 0.15888 0.16041 0.16316 0.16445 0.16716 0.17027 0.17137
0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00022 0.00000 0.00078 0.03872 0.06531 0.08372 0.09705 0.10971 0.12084 0.12617 0.13470 0.14194 0.14644 0.15139 0.15612 0.16082 0.16450 0.16735 0.17168 0.17686 0.17805 0.18208 0.18224 0.18560 0.18853 0.19021 0.19348 0.19412
0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00005 0.00000 0.00344 0.02787 0.06231 0.08096 0.10323 0.11412 0.12558 0.13758 0.14582 0.15412 0.15975 0.16515 0.17034 0.17693 0.17865 0.18317 0.18827 0.19277 0.19619 0.19957 0.20172 0.20402 0.20664 0.20977 0.21200 0.21320 0.21586
